date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-11-15 00:00:00,9.9,7,13,0,,,14.1,48.2,1018.2,197
2023-11-16 00:00:00,7.2,5,9,21.8,,,13.1,35.2,1013.7,79
2023-11-17 00:00:00,8,2,12,4.6,,,10.7,37,1019.5,143
2023-11-18 00:00:00,13.9,11,16,7.7,,,18.7,50,1010.7,9
2023-11-19 00:00:00,12.5,11.1,14,0.1,,,31.2,66.7,1009.9,96
2023-11-20 00:00:00,11.4,10.8,13,2.5,,,21.2,61.1,1011.7,129
2023-11-21 00:00:00,9.9,6,11,0,,,14.7,33.3,1025.4,128
2023-11-22 00:00:00,8.8,5,12,0,,,7,31.5,1031.5,25
2023-11-23 00:00:00,11.4,11,12,0,,,15.2,42.6,1028.5,93
2023-11-24 00:00:00,8.5,1,12,0,,,14.9,35.2,1023.6,141
2023-11-25 00:00:00,1.8,-5,8,0,,,4.9,20.4,1022.5,251
2023-11-26 00:00:00,8.4,4,12,2,,,10.6,31.5,1013.6,0
2023-11-27 00:00:00,9,4,12,1.9,,,16.3,42.6,1003.7,104
2023-11-28 00:00:00,4.9,0,9,0,,,4.1,20.4,1010.4,143
2023-11-29 00:00:00,3.7,1,9,0,,,5.5,24.1,1004.2,31
2023-11-30 00:00:00,2.2,1,3,5,,,19.4,46.3,1001.1,7
2023-12-01 00:00:00,0.2,-4,4,0,,,9.9,27.8,1008.9,324
2023-12-02 00:00:00,0.1,-6,6,1.7,,,6.7,25.9,1014.7,260
2023-12-03 00:00:00,6.8,4,10,18.9,,,11.9,46.3,1007,40
2023-12-04 00:00:00,7.9,6,9.6,5,,,17.2,48.2,995.3,0
2023-12-05 00:00:00,6.1,0,8,0,,,14,46.3,1010.9,148
2023-12-06 00:00:00,5.2,-1,9,3.2,,,15.3,51.8,1014.2,49
2023-12-07 00:00:00,10,9,11,19.9,,,26.8,53.7,1001.7,2
2023-12-08 00:00:00,9.5,8,12,0,,,15.8,46.3,1004.1,167
2023-12-09 00:00:00,11.2,9,13,11.4,,,24.7,64.8,998.4,110
2023-12-10 00:00:00,11.4,9,14,3.5,,,25.9,66.7,1002.6,94
2023-12-11 00:00:00,10.9,9,13,0.4,,,19.4,66.7,1004.5,246
2023-12-12 00:00:00,10,5,12,0.8,,,14.3,42.6,996.7,97
2023-12-13 00:00:00,7.4,3,10,0,,,13.7,35.2,1006.9,164
2023-12-14 00:00:00,6.7,0,12,0.4,,,5.2,27.8,1022.7,96
2023-12-15 00:00:00,7.8,5,11,0,,,7,20.4,1036.7,153
2023-12-16 00:00:00,9.8,3,13,0,,,10.7,25.9,1039.4,41
2023-12-17 00:00:00,10.3,8.9,12,0,,,13.7,33.3,1034.1,104
2023-12-18 00:00:00,11.8,9.4,14,0,,,16.4,37,1028.5,5
2023-12-19 00:00:00,10.3,6,13,7.2,,,16.4,48.2,1022.4,15
2023-12-20 00:00:00,9.7,7,12,0,,,19,51.8,1022.2,19
2023-12-21 00:00:00,12,11,13,0,,,30.3,74.1,1015.1,50
2023-12-22 00:00:00,10.9,10,12.6,0,,,26,64.8,1018.7,159
2023-12-23 00:00:00,10.8,10,12,0.3,,,26.3,59.3,1017.5,101
2023-12-24 00:00:00,13.3,11.6,14,1,,,28,64.8,1010.4,0
2023-12-25 00:00:00,12.3,10.1,13.1,2.4,,,28.8,55.5,1009.3,0
2023-12-26 00:00:00,8.9,7,10,3.6,,,13.7,40.8,1015.2,117
2023-12-27 00:00:00,11.3,9.7,13,12.5,,,31.6,64.8,1003.7,6
2023-12-28 00:00:00,11.1,10,12,0.3,,,28.6,70.4,1006.1,97
2023-12-29 00:00:00,9.3,7,12,0.1,,,17.9,53.7,1008.6,175
2023-12-30 00:00:00,9.8,7,13,18,,,20.7,57.4,1001.1,27
2023-12-31 00:00:00,8.6,7,11,0.6,,,29.4,75.9,990.5,132
2024-01-01 00:00:00,9.1,5,11.9,10.1,,,27,68.5,999,51
2024-01-02 00:00:00,11.2,9,13,9.6,,,29.6,70.4,987.1,33
2024-01-03 00:00:00,9.5,8,11,0,,,20.8,59.3,993,102
2024-01-04 00:00:00,6.5,5,8.1,24.5,,,15.2,50,999.5,34
2024-01-05 00:00:00,6,3,9,0.1,,,9,31.5,1005.2,213
2024-01-06 00:00:00,5.6,3,10,0,,,8.3,25.9,1018.3,278
2024-01-07 00:00:00,2.8,-1,6,0,,,11.4,24.1,1028.1,139
2024-01-08 00:00:00,1.3,-2,4,0,,,16,38.9,1031.2,276
2024-01-09 00:00:00,1.3,-1,3,0.2,,,17.2,44.5,1029.1,77
2024-01-10 00:00:00,2.2,0.9,5,0,,,17.1,37,1029,306
2024-01-11 00:00:00,3.1,1,5,0,,,14.6,31.5,1036.3,257
2024-01-12 00:00:00,4.7,4,5,0,,,12.4,25.9,1035.8,73
2024-01-13 00:00:00,1.9,0.2,3,0,,,6.3,16.7,1026.2,175
2024-01-14 00:00:00,2.7,0.9,6,0,,,6.2,20.4,1015.4,159
2024-01-15 00:00:00,1.6,-4,6,0,,,7,20.4,1013,298
2024-01-16 00:00:00,-0.9,-7,7,0,,,4.7,20.4,1007.6,271
2024-01-17 00:00:00,0.4,-2,3,0,,,10.9,29.6,992.9,45
2024-01-18 00:00:00,-0.6,-6,6,0,,,8.1,22.2,1008.9,431
2024-01-19 00:00:00,-1,-7,7,0,,,4.6,24.1,1022.5,414
2024-01-20 00:00:00,5.2,-4,8,4.7,,,22.6,51.8,1020.6,31
2024-01-21 00:00:00,11.5,8.1,13.9,20.2,,,37.5,83.3,1008.5,68
2024-01-22 00:00:00,10,8,14,0.3,,,31.8,85.2,1011.5,228
2024-01-23 00:00:00,11.4,7,14,3.3,,,24.1,72.2,1019,0
2024-01-24 00:00:00,10.5,7,13,0,,,19.4,72.2,1025.9,59
2024-01-25 00:00:00,11.6,9,13,1,,,17.3,46.3,1023.6,2
2024-01-26 00:00:00,7.7,-1,13,0.7,,,15.8,61.1,1029.2,305
2024-01-27 00:00:00,4.5,-2,10,0,,,11.5,31.5,1030.7,78
2024-01-28 00:00:00,10,8.1,12,0,,,16.3,33.3,1020.4,152
2024-01-29 00:00:00,11.3,10,12,0.8,,,22.2,42.6,1019.2,0
2024-01-30 00:00:00,6.3,0,9.2,0,,,12.6,50,1029.7,166
2024-01-31 00:00:00,7,0,13,0,,,11.5,46.3,1030.3,61
2024-02-01 00:00:00,6.4,2,11,0.1,,,7,35.2,1033.9,202
2024-02-02 00:00:00,9.6,2,13,0,,,11.9,40.8,1032.4,37
2024-02-03 00:00:00,11.7,10.2,14,0,,,18.4,40.8,1030.1,8
2024-02-04 00:00:00,11.6,9.1,14,0,,,23.1,46.3,1028.1,8
2024-02-05 00:00:00,10.5,8.9,12,0.5,,,18.5,48.2,1022.2,58
2024-02-06 00:00:00,12.5,11,14,5.4,,,27.9,63,1011.4,10
2024-02-07 00:00:00,7.6,6,12,6.6,,,10.9,53.7,1004.4,3
2024-02-08 00:00:00,10.5,6,13,27,,,22.3,40.8,986.4,5
2024-02-09 00:00:00,10.7,7,13,4.1,,,19.5,44.5,975.9,41
2024-02-10 00:00:00,8,3,11,4.4,,,16.4,44.5,980.2,169
2024-02-11 00:00:00,7.8,5.8,10,4,,,14.4,44.5,992.4,173
2024-02-12 00:00:00,6.2,0,11,0,,,12,33.3,1006.7,374
2024-02-13 00:00:00,9.6,5,14,3.3,,,16.4,40.8,1010.1,2
2024-02-14 00:00:00,12.9,12,14,6.7,,,19.3,40.8,1011.4,0
2024-02-15 00:00:00,12.3,11,15,7.8,,,12.7,29.6,1006.8,6
2024-02-16 00:00:00,10.3,8.9,13,0.9,,,13.1,38.9,1017.2,228
2024-02-17 00:00:00,12,10.6,13,3.2,,,17.1,37,1027,3
2024-02-18 00:00:00,11.8,9.8,13,10.2,,,15.7,40.8,1027.6,65
2024-02-19 00:00:00,10.1,7,13,0.1,,,13.5,38.9,1032,97
2024-02-20 00:00:00,9.7,4,13,0,,,12.8,42.6,1026.5,60
2024-02-21 00:00:00,10.8,9,14,9.3,,,22.9,53.7,1005.9,1
2024-02-22 00:00:00,7.6,4,11,12.3,,,17.7,63,986.6,76
2024-02-23 00:00:00,5,3,7,0.3,,,14.3,48.2,987.5,168
2024-02-24 00:00:00,4.8,1,10,1.7,,,8.2,31.5,994.8,228
2024-02-25 00:00:00,6.5,2.7,9,23.1,,,25.3,55.5,990.9,0
2024-02-26 00:00:00,6.8,4,9,2,,,31,57.4,1011,261
2024-02-27 00:00:00,5.9,-1,11,0,,,7.2,29.6,1021.3,108
2024-02-28 00:00:00,9.2,4,13,0.6,,,10.9,37,1016.5,4
2024-02-29 00:00:00,8,4,11,3.6,,,13.5,38.9,1004.8,54
2024-03-01 00:00:00,5.3,2,8,10,,,19.1,51.8,989.6,174
2024-03-02 00:00:00,3.9,1,9,0.2,,,9.4,33.3,991.2,206
2024-03-03 00:00:00,4.6,-2,11,1.7,,,5.8,25.9,1002.7,274
2024-03-04 00:00:00,5.6,2,9,12.6,,,20.3,64.8,1004.3,14
2024-03-05 00:00:00,6,1,12,1.1,,,5.3,27.8,1013.3,273
2024-03-06 00:00:00,5.6,-2,12,0,,,11.5,38.9,1019.7,315
2024-03-07 00:00:00,8.1,5.7,11,0.2,,,22.5,53.7,1016.1,272
2024-03-08 00:00:00,7.2,3,11,0,,,21.5,53.7,1002.8,238
2024-03-09 00:00:00,7.9,6,9,10.7,,,20.3,53.7,990.8,10
2024-03-10 00:00:00,8,6,11,6.8,,,7.3,22.2,994.9,136
2024-03-11 00:00:00,8,4,12,0.2,,,8.4,29.6,1008.2,91
2024-03-12 00:00:00,11.9,7,15,3,,,18.1,51.8,1011.8,0
2024-03-13 00:00:00,12.1,11,13,0.3,,,21.1,46.3,1012,13
2024-03-14 00:00:00,11.8,10,13,2.9,,,18.5,44.5,1005,1
2024-03-15 00:00:00,11.5,7,14,0.7,,,17.8,50,1006.6,39
2024-03-16 00:00:00,8.7,3,12,0.5,,,13.5,33.3,1018.1,0
2024-03-17 00:00:00,12.6,9.7,17,8.9,,,14.4,38.9,1013.8,151
2024-03-18 00:00:00,11.5,6,16,0.2,,,15.9,37,1014.1,71
2024-03-19 00:00:00,12.8,11,16,0.4,,,17.8,37,1014.1,29
2024-03-20 00:00:00,12.2,10,15,0.5,,,8.4,24.1,1018.4,68
2024-03-21 00:00:00,10.7,7.2,15,0,,,7.4,29.6,1025.5,173
2024-03-22 00:00:00,9.5,5,12,0,,,15.2,40.8,1020.1,237
2024-03-23 00:00:00,7,4,10,2.8,,,24,59.3,1016,226
2024-03-24 00:00:00,9,6.4,13,0.9,,,19.4,42.6,1013,223
2024-03-25 00:00:00,9.1,8.4,10,15,,,24,48.2,996.1,0
2024-03-26 00:00:00,9.1,7,12,2,,,12,33.3,986,130
2024-03-27 00:00:00,6.4,1,10,19,,,19.7,48.2,976.4,144
2024-03-28 00:00:00,6.9,1,11,13.6,,,24.1,68.5,973.2,68
2024-03-29 00:00:00,9.3,6,13,7.5,,,20.1,51.8,984.9,244
2024-03-30 00:00:00,8.9,2,13,2,,,17.5,38.9,992.4,305
2024-03-31 00:00:00,9.9,8,13,4.7,,,19.8,46.3,990.5,93
2024-04-01 00:00:00,8.8,3,12,2.2,,,13,35.2,992.8,150
2024-04-02 00:00:00,9.5,5,12,6.3,,,18.8,44.5,999.8,79
2024-04-03 00:00:00,11.4,9,14,1,,,23.3,55.5,1000.1,111
2024-04-04 00:00:00,12,10,14,7.3,,,19.6,48.2,1002,63
2024-04-05 00:00:00,12.9,11,15,7.3,,,24.8,55.5,1001.8,208
2024-04-06 00:00:00,13.5,11,15,3.1,,,30.4,61.1,998.5,168
2024-04-07 00:00:00,12.2,10.4,14,3,,,30.8,63,1005.8,146
2024-04-08 00:00:00,10.9,9,12,2.5,,,25.5,53.7,1000.3,9
2024-04-09 00:00:00,9.5,7,13,6.2,,,30.6,87,1010.7,335
2024-04-10 00:00:00,10.7,5,15,1.6,,,15.5,44.5,1024.6,1
2024-04-11 00:00:00,13.9,11,18,0.3,,,14.5,37,1028.8,9
2024-04-12 00:00:00,13.6,10,19,0,,,17.3,37,1028.6,412
2024-04-13 00:00:00,13,8,19,0,,,12.3,40.8,1023.7,277
2024-04-14 00:00:00,10.2,6,15,0,,,10.9,33.3,1023.9,225
2024-04-15 00:00:00,9.4,8,12,1.3,,,31.4,66.7,1013.2,333
2024-04-16 00:00:00,9.9,7,13,0,,,23.7,59.3,1016.7,454
2024-04-17 00:00:00,8.5,5,12,0,,,16.6,46.3,1018.9,198
2024-04-18 00:00:00,8.5,0,15,0,,,9.3,29.6,1023.3,547
2024-04-19 00:00:00,11.3,8,15,0.2,,,19.1,46.3,1021.1,218
2024-04-20 00:00:00,9.1,3,14,0,,,9.5,25.9,1028.5,650
2024-04-21 00:00:00,8.6,1,14,0,,,11.5,31.5,1030.1,336
2024-04-22 00:00:00,7.6,2,11,2,,,5.5,18.5,1028.4,28
2024-04-23 00:00:00,10.4,6,16,1.5,,,8.3,27.8,1023.6,131
2024-04-24 00:00:00,9.4,4,14,0,,,6.3,24.1,1017.2,301
2024-04-25 00:00:00,8.2,4,12,0.6,,,8.5,35.2,1006,131
2024-04-26 00:00:00,8.4,6,12,6.6,,,12,37,1001.9,40
2024-04-27 00:00:00,8.6,6,13,4.3,,,16.2,33.3,1001.5,22
2024-04-28 00:00:00,10.3,7,15,6.5,,,13.9,37,1006.7,344
2024-04-29 00:00:00,10.7,7.7,13,2.7,,,23.4,53.7,1012.2,88
2024-04-30 00:00:00,10.6,9,12,6.5,,,23,51.8,1007.7,3
2024-05-01 00:00:00,10.5,5,14,4.1,,,6.4,22.2,1008.1,122
2024-05-02 00:00:00,10.1,8,13,21.4,,,18.7,48.2,1005.2,32
2024-05-03 00:00:00,11.6,8,16,1,,,12.1,35.2,1009.8,134
2024-05-04 00:00:00,10.2,2,16,0,,,8.7,29.6,1010.1,484
2024-05-05 00:00:00,11.3,7,16,2.7,,,12,31.5,1006.2,103
2024-05-06 00:00:00,12.9,8,19,3.1,,,10,25.9,1008.7,199
2024-05-07 00:00:00,14.7,10,21,0.2,,,10.1,24.1,1021.8,366
2024-05-08 00:00:00,12.6,10,18,0,,,8.5,24.1,1028.7,356
2024-05-09 00:00:00,14,9,20,0,,,7.5,25.9,1026.9,551
2024-05-10 00:00:00,14.6,8,21,0,,,8.5,33.3,1022.7,547
2024-05-11 00:00:00,15.5,8,22,0.1,,,10.9,35.2,1018.8,479
2024-05-12 00:00:00,16.2,11,22,1.2,,,8.5,27.8,1011.9,352
2024-05-13 00:00:00,13.2,12,14,18.8,,,23,57.4,1003.5,2
2024-05-14 00:00:00,13.7,11,16,6.8,,,22.3,53.7,997.3,245
2024-05-15 00:00:00,13.4,12,15,3.5,,,21.1,48.2,1001.8,336
2024-05-16 00:00:00,13.5,9.7,18,0.4,,,7.7,24.1,1005.1,142
2024-05-17 00:00:00,13.7,8,19,0,,,7.5,27.8,1009.3,348
2024-05-18 00:00:00,14.1,8,19,9.2,,,7.3,20.4,1013.6,121
2024-05-19 00:00:00,15.9,11.4,21,0,,,10.1,29.6,1014.3,684
2024-05-20 00:00:00,15.8,9,22,0.3,,,8,25.9,1012.9,758
2024-05-21 00:00:00,15.2,8,21,2.2,,,8.4,24.1,1009.9,375
2024-05-22 00:00:00,14.9,12.9,18,3.9,,,14.1,40.8,1009.9,51
2024-05-23 00:00:00,13,11,17,0,,,13.8,37,1015.7,273
2024-05-24 00:00:00,12.6,7,16,1.9,,,6,22.2,1018.6,235
2024-05-25 00:00:00,12,5,17,1.8,,,10.3,33.3,1016,344
2024-05-26 00:00:00,13.8,11.7,19,3.6,,,14.6,44.5,1011.3,270
2024-05-27 00:00:00,13.4,9,17,3.7,,,16,38.9,1015,215
2024-05-28 00:00:00,15,12.7,17,3.8,,,16.1,48.2,1011.8,0
2024-05-29 00:00:00,14.9,12,19,0.7,,,14.5,42.6,1010.9,282
2024-05-30 00:00:00,13.8,11,17,0,,,20.2,50,1013.9,385
2024-05-31 00:00:00,14.8,10,20,0.3,,,12.3,33.3,1021.1,460
2024-06-01 00:00:00,15,8,20,0,,,12.8,27.8,1026.3,484
2024-06-02 00:00:00,17.1,10.7,24,0,,,10,31.5,1027.9,837
2024-06-03 00:00:00,16,11,21,0,,,10.6,27.8,1022.8,194
2024-06-04 00:00:00,14.6,12,19,0.2,,,12.3,42.6,1013.6,18
2024-06-05 00:00:00,12.4,5,18,0,,,11.3,35.2,1015.5,540
2024-06-06 00:00:00,12.7,8,18,0,,,10.7,33.3,1018.4,518
2024-06-07 00:00:00,12.6,4,19,0.1,,,9.6,37,1019.4,315
2024-06-08 00:00:00,14.7,10,20,0.1,,,12.4,37,1015.1,439
2024-06-09 00:00:00,13.3,7.9,18,0,,,12.9,38.9,1015,560
2024-06-10 00:00:00,14.1,10,19,0.8,,,19.5,40.8,1013.8,532
2024-06-11 00:00:00,12.4,8,17,0.1,,,15,37,1020.2,499
2024-06-12 00:00:00,12.1,3,19,0,,,9.6,29.6,1021.7,503
2024-06-13 00:00:00,10.9,6,14,4.8,,,20.2,50,1010.9,32
2024-06-14 00:00:00,13.6,10,18,6.1,,,16,42.6,1000.7,114
2024-06-15 00:00:00,13.3,8,17,4.7,,,19.9,51.8,1000,329
2024-06-16 00:00:00,15.4,11,20,1.6,,,16.9,40.8,1003.1,363
2024-06-17 00:00:00,14.9,7,20,0.5,,,8.5,24.1,1010.4,488
2024-06-18 00:00:00,15.7,10,22,0,,,11.1,31.5,1014.7,497
2024-06-19 00:00:00,15.6,8,21,0,,,10.4,29.6,1020.1,403
2024-06-20 00:00:00,17.3,11,24,0,,,7.1,22.2,1019.7,535
2024-06-21 00:00:00,15.2,11,20,3,,,13.2,40.8,1014.3,310
2024-06-22 00:00:00,17,13,23,0.2,,,12.9,35.2,1014,403
2024-06-23 00:00:00,16.4,12.8,19,0.2,,,8.5,22.2,1020,138
2024-06-24 00:00:00,17.5,15,20,0.1,,,7.5,22.2,1019.6,223
2024-06-25 00:00:00,19.3,13,27,0,,,8.1,24.1,1016.2,403
2024-06-26 00:00:00,20.2,14,26,0,,,11,29.6,1012,557
2024-06-27 00:00:00,17.5,13,24,0,,,16.4,48.2,1011.2,385
2024-06-28 00:00:00,15.5,11,21,0,,,13.1,40.8,1017,385
2024-06-29 00:00:00,15.5,8,22,0,,,8.8,25.9,1014.7,339
2024-06-30 00:00:00,16.7,13.7,20,0.3,,,13.9,35.2,1014.7,335
2024-07-01 00:00:00,15.7,11.9,21,0,,,11.5,37,1019.6,136
2024-07-02 00:00:00,16.2,11,21,0.1,,,13.6,35.2,1019.9,358
2024-07-03 00:00:00,16.5,12,22,0.2,,,15.2,42.6,1010.2,70
2024-07-04 00:00:00,15.5,11,21,0,,,17.5,46.3,1012,243
2024-07-05 00:00:00,15.5,13,19,20.1,,,10.9,35.2,1005.7,0
2024-07-06 00:00:00,14.1,10,20,1.5,,,17.6,51.8,1005.3,477
2024-07-07 00:00:00,14.8,11,19,8,,,13.4,35.2,1010.1,271
2024-07-08 00:00:00,13.1,9,16,20.2,,,11.4,44.5,1012.7,3
2024-07-09 00:00:00,16.6,15,18,12.1,,,21.1,42.6,1007.3,13
2024-07-10 00:00:00,17.1,13,21,0.1,,,14.9,42.6,1013.2,348
2024-07-11 00:00:00,15.6,8,21,0,,,9.4,27.8,1017.9,439
2024-07-12 00:00:00,14.3,8,19,5.6,,,7.8,24.1,1017.2,125
2024-07-13 00:00:00,14.7,11,18,2.8,,,5.5,22.2,1014.5,254
2024-07-14 00:00:00,15,9.5,21,0,,,7.8,24.1,1012.3,381
2024-07-15 00:00:00,14.6,11,18,6.2,,,9.4,27.8,1006.8,0
2024-07-16 00:00:00,17.2,14,22,0,,,17.6,46.3,1011.5,308
2024-07-17 00:00:00,15.9,10,21,0,,,8.8,25.9,1020.3,389
2024-07-18 00:00:00,18.8,13.4,24,0,,,9.6,27.8,1019.5,562
2024-07-19 00:00:00,20,13,27,0,,,9.4,31.5,1016,521
2024-07-20 00:00:00,18,16,21,6.8,,,13.7,33.3,1007.7,6
2024-07-21 00:00:00,17.6,14.8,22,0,,,14,33.3,1012.1,195
2024-07-22 00:00:00,20,16,26,0.6,,,14.6,42.6,1014.5,108
2024-07-23 00:00:00,17.7,15,20,0,,,13.5,40.8,1019.6,259
2024-07-24 00:00:00,16,14,18,3.5,,,9.9,25.9,1020.6,79
2024-07-25 00:00:00,18.1,16,21,1.3,,,12.3,31.5,1011.5,8
2024-07-26 00:00:00,16.6,11,21,1.7,,,8.5,29.6,1011.9,386
2024-07-27 00:00:00,15.4,7,21,0.6,,,7.3,31.5,1016.1,393
2024-07-28 00:00:00,16.4,10,22,0,,,7.9,27.8,1024.4,680
2024-07-29 00:00:00,17.9,9,26,0,,,9.1,27.8,1020.1,779
2024-07-30 00:00:00,21.2,14,29,0,,,9.4,24.1,1016.9,600
2024-07-31 00:00:00,21.9,16,30,1,,,7.9,24.1,1013.8,410
2024-08-01 00:00:00,20.8,16,27,0.7,,,11.9,35.2,1013.4,482
2024-08-02 00:00:00,18.9,14,25,0.2,,,10.6,38.9,1013.6,257
2024-08-03 00:00:00,18.1,14,22,0.2,,,13.6,33.3,1013,224
2024-08-04 00:00:00,16.8,11,22,0,,,11.8,31.5,1015.8,248
2024-08-05 00:00:00,19,16,22,0.8,,,17.6,38.9,1011.7,80
2024-08-06 00:00:00,18.6,14,23,7.5,,,11.8,37,1009.9,262
2024-08-07 00:00:00,16.8,13,20,0,,,12.5,40.8,1013,144
2024-08-08 00:00:00,18.4,14,22,8.2,,,18.3,46.3,1012.7,0
2024-08-09 00:00:00,19.4,16,24,0,,,15.9,48.2,1015.8,302
2024-08-10 00:00:00,19.2,14,24,0.2,,,11.3,33.3,1019.5,91
2024-08-11 00:00:00,20.7,17,26,0,,,15.5,40.8,1017.6,263
2024-08-12 00:00:00,20.7,14,24,0,,,15.7,37,1008.8,400
2024-08-13 00:00:00,16.2,9,21,0.7,,,13.6,33.3,1009.4,148
2024-08-14 00:00:00,17.9,13,23,0.1,,,10.7,37,1014.2,393
2024-08-15 00:00:00,17.7,9,24,1.1,,,16.1,50,1014.7,22
2024-08-16 00:00:00,17.5,11,24,0,,,8.8,27.8,1015.6,548
2024-08-17 00:00:00,14.3,7,21,0,,,7.9,29.6,1015.2,284
2024-08-18 00:00:00,17.3,13.8,23,0.1,,,11.4,37,1016.1,402
2024-08-19 00:00:00,16.8,14,20,1,,,17.2,46.3,1014.6,67
2024-08-20 00:00:00,17.6,13,22,0.1,,,17.8,48.2,1011.7,449
2024-08-21 00:00:00,15.8,11,20,0,,,15.8,42.6,1017.6,205
2024-08-22 00:00:00,18.5,15.8,24,7.6,,,23.6,48.2,1006.7,27
2024-08-23 00:00:00,18,16,23,3.7,,,21.5,55.5,1005,280
2024-08-24 00:00:00,15.2,12,20,12.3,,,14,44.5,1006.1,254
2024-08-25 00:00:00,15.6,11,20,0,,,20.8,48.2,1018.7,223
2024-08-26 00:00:00,17.8,12,23,0,,,13.8,33.3,1019.3,256
2024-08-27 00:00:00,17.8,15.4,22,0,,,15.2,35.2,1016.3,253
2024-08-28 00:00:00,17.9,14,24,,,,8.7,27.8,1012.7,87
2024-08-29 00:00:00,15.8,8,23,,,,9,38.9,1016.9,220
2024-08-30 00:00:00,14.4,6,22,,,,7.6,33.3,1021.4,250
2024-08-31 00:00:00,15.9,9,22,,,,13.4,31.5,1023.7,227
2024-09-01 00:00:00,17.7,13.4,23,,,,10.5,29.6,1024.8,254
2024-09-02 00:00:00,17.7,14.7,20,,,,8.6,31.5,1023.6,332
2024-09-03 00:00:00,17.1,13.1,22,,,,12.4,29.6,1022.2,343
2024-09-04 00:00:00,15.2,12,18,,,,11.6,33.3,1018.2,347
2024-09-05 00:00:00,13.4,11,16,38.2,,,10.8,35.2,1012.8,5
2024-09-06 00:00:00,15.2,14,17,10.3,,,4.6,18.5,1010.7,102
2024-09-07 00:00:00,14.7,11,18,5.6,,,3.8,20.4,1009.4,86
2024-09-08 00:00:00,15.6,14,17,10.4,,,9.4,40.8,1005.3,29
2024-09-09 00:00:00,14.5,11,18,0,,,17.5,44.5,1013.3,331
2024-09-10 00:00:00,14.8,11,19,0.8,,,17.8,51.8,1011.4,27
2024-09-11 00:00:00,11.5,7,17,0,,,13.6,50,1012.7,479
2024-09-12 00:00:00,9.1,4,15,0.4,,,10.5,40.8,1018.7,472
2024-09-13 00:00:00,9.6,2,17,0,,,6,22.2,1028.9,432
2024-09-14 00:00:00,11.2,3,20,0,,,8.1,27.8,1030.4,458
2024-09-15 00:00:00,13.9,6,20,0,,,7.6,29.6,1027.5,224
2024-09-16 00:00:00,16.2,11,21,0,,,6.7,24.1,1028.1,339
2024-09-17 00:00:00,13.3,7,20,0,,,10.1,31.5,1030.1,605
2024-09-18 00:00:00,16.4,11,23,0,,,14.4,37,1026.7,469
2024-09-19 00:00:00,17.8,14,24,0,,,20.2,38.9,1023.1,416
2024-09-20 00:00:00,15.7,13,20,5,,,14,33.3,1020.3,140
2024-09-21 00:00:00,16.7,13,21,6.9,,,11.4,29.6,1016,112
2024-09-22 00:00:00,16.1,14,20,15,,,6.9,20.4,1010.2,20
2024-09-23 00:00:00,15.4,13.7,18,3.5,,,6.1,24.1,1004.7,9
2024-09-24 00:00:00,14,13,15,0.4,,,11.4,33.3,1005.2,141
2024-09-25 00:00:00,13.3,10.9,17,7,,,9.8,35.2,996.9,89
2024-09-26 00:00:00,14,12,18,7.4,,,15.9,55.5,986.6,182
2024-09-27 00:00:00,11.2,7,15,4.6,,,17.4,42.6,1004.1,303
2024-09-28 00:00:00,10.2,5,17,0,,,6.5,24.1,1024,308
2024-09-29 00:00:00,12.3,6,15,28.5,,,30.2,68.5,1013.2,72
2024-09-30 00:00:00,13.8,11,16.1,2.1,,,20,64.8,1003.9,126
2024-10-01 00:00:00,12.6,9,16,0,,,10.2,37,1011.4,288
2024-10-02 00:00:00,13.5,11,17,0.3,,,14.7,31.5,1014.7,134
2024-10-03 00:00:00,11.7,6,17,0,,,9.9,29.6,1020.4,378
2024-10-04 00:00:00,11.9,8,16,0,,,12.6,33.3,1019.4,255
2024-10-05 00:00:00,13.7,10.2,16,1.9,,,20,53.7,1011.3,309
2024-10-06 00:00:00,13.9,11,16,6.7,,,14.3,42.6,997.7,46
2024-10-07 00:00:00,14.7,12.6,18,6,,,18.2,35.2,994.7,177
2024-10-08 00:00:00,13.7,12,15,2.1,,,16.1,42.6,988.7,88
2024-10-09 00:00:00,13.3,11,17,0,,,9.9,33.3,988.7,209
2024-10-10 00:00:00,11,8,13,0,,,9.1,22.2,1006.2,174
2024-10-11 00:00:00,7.8,1,13,0.2,,,6.7,24.1,1015,239
2024-10-12 00:00:00,10.7,8,15,2.1,,,8.2,37,1008.8,312
2024-10-13 00:00:00,8.2,4,11,3.5,,,9.1,31.5,1017.2,250
2024-10-14 00:00:00,12.7,10.4,14,16.3,,,10.8,35.2,1012.5,80
2024-10-15 00:00:00,15.2,12.2,17,9.4,,,19.9,44.5,1009.6,1
2024-10-16 00:00:00,16.8,15,18,25.7,,,15.4,40.8,999.6,0
2024-10-17 00:00:00,13.5,9,18,0,,,9.2,33.3,1009.3,315
2024-10-18 00:00:00,11.5,4,16,1.4,,,13.4,33.3,1012.9,118
2024-10-19 00:00:00,14.1,11,18,13.6,,,9.8,31.5,1010.9,327
2024-10-20 00:00:00,14.9,11.8,18,14.7,,,26.1,55.5,1008.6,53
2024-10-21 00:00:00,12.5,10,16,0.5,,,10.9,37,1020.2,202
2024-10-22 00:00:00,13,9,19,0.2,,,10.8,29.6,1027.6,184
2024-10-23 00:00:00,10.5,5,16,0.3,,,9.3,31.5,1029.3,210
